temperature,Gas1RS/Rmax,Gas2RS/Rmax,Gas3RS/Rmax,Vc
29,95,88,96,5.06
33,95,88,96,5.07
51,95,88,96,5.06
30,95,88,96,5.06
29,95,88,96,5.06
30,95,88,96,5.06
31,95,88,96,5.06
47,95,88,96,5.06
31,95,88,94,5.06
33,95,88,96,5.06
30,95,88,96,5.06
39,95,88,96,5.06
36,94,79,94,5.06
30,95,88,96,5.06
43,95,88,96,5.06
29,95,88,96,5.06
29,95,88,96,5.06
30,95,88,96,5.07
39,95,88,94,5.06
46,95,88,96,5.06
31,95,88,96,5.06
34,95,88,96,5.06
51,95,88,96,5.06
46,95,88,96,5.06
29,94,88,94,5.06
32,95,88,96,5.06
41,95,88,96,5.06
28,95,88,96,5.06
45,94,88,96,5.06
38,93,91,96,5.06
29,94,88,94,5.06
30,94,88,96,5.06
45,95,88,96,5.06
45,95,88,96,5.06
45,95,88,96,5.06
35,94,88,94,5.06
33,94,88,94,5.06
29,94,86,94,5.06
30,95,88,96,5.06
38,94,88,94,5.06
52,94,88,96,5.06
29,94,88,96,5.06
39,94,88,96,5.06
34,94,88,96,5.06
32,94,88,96,5.06
30,94,88,96,5.06
30,94,88,94,5.06
30,94,88,89,5.06
31,94,88,96,5.06
40,94,88,96,5.06
33,94,88,94,5.06
51,94,79,94,5.06
34,94,88,94,5.06
38,94,88,94,5.06
29,94,88,96,5.06
28,94,88,96,5.07
29,94,88,96,5.06
32,94,88,96,5.06
37,94,88,94,5.06
47,94,86,94,5.06
30,94,88,94,5.06
29,94,88,94,5.06
30,94,88,96,5.07
33,94,88,96,5.06
34,94,88,96,5.06
43,94,88,94,5.06
41,94,88,96,5.06
29,94,88,94,5.06
32,94,88,94,5.06
32,94,88,94,5.06
29,94,88,94,5.06
29,94,88,94,5.06
29,94,88,94,5.06
52,94,88,94,5.06
29,94,88,94,5.06
41,94,88,94,5.06
31,94,88,94,5.06
29,94,88,94,5.06
28,94,88,94,5.06
29,94,88,94,5.06
47,94,88,94,5.06
46,94,88,94,5.06
29,94,88,94,5.06
38,94,88,94,5.06
55,93,88,94,5.06
29,93,86,94,5.06
32,93,86,89,5.06
35,94,88,94,5.07
37,93,88,94,5.06
29,94,88,94,5.06
29,94,88,96,5.06
49,94,88,96,5.06
48,94,88,96,5.07
40,94,88,94,5.06
29,93,88,94,5.06
29,93,86,94,5.06
29,94,88,94,5.06
32,94,88,96,5.07
32,94,88,96,5.07
31,94,88,94,5.06
33,93,79,96,5.06
52,94,88,96,5.07
32,94,88,96,5.06
30,93,86,94,5.06
50,94,88,94,5.06
29,93,88,94,5.06
33,94,88,96,5.06
29,94,88,94,5.06
32,94,88,94,5.06
28,94,88,96,5.06
32,93,86,94,5.06
42,94,88,96,5.06
29,94,88,94,5.07
52,94,88,94,5.06
29,94,88,96,5.06
54,93,86,94,5.06
31,94,88,96,5.06
44,94,88,94,5.06
45,94,88,94,5.06
32,94,88,96,5.06
29,93,86,94,5.06
29,94,88,96,5.06
34,94,88,94,5.06
42,94,88,96,5.06
31,94,88,96,5.06
35,94,88,94,5.06
29,94,88,96,5.06
28,94,88,94,5.06
29,94,88,94,5.06
32,94,88,96,5.06
45,94,86,94,5.06
51,94,88,96,5.06
39,94,88,96,5.06
41,94,88,94,5.06
29,94,88,96,5.06
49,94,88,94,5.06
31,94,88,96,5.06
43,94,88,94,5.06
29,94,88,94,5.06
31,94,88,96,5.06
32,93,91,94,5.06
30,94,88,96,5.06
35,94,88,96,5.07
30,94,86,94,5.07
29,94,88,96,5.06
29,94,88,96,5.06
39,94,86,94,5.07
32,94,88,96,5.06
33,94,88,96,5.06
41,92,91,94,5.07
29,94,88,96,5.06
35,94,88,96,5.06
47,94,79,96,5.06
31,94,88,96,5.06
37,94,88,96,5.06
29,91,83,96,5.06
29,94,88,96,5.06
31,94,88,96,5.07
31,94,88,94,5.06
31,94,88,96,5.06
31,94,88,96,5.06
30,94,88,94,5.06
33,94,88,96,5.06
44,94,88,94,5.06
34,94,88,94,5.06
42,94,88,96,5.06
41,94,88,96,5.06
29,94,88,96,5.07
31,94,88,94,5.06
30,94,86,89,5.06
48,94,88,94,5.06
31,94,88,96,5.06
34,94,88,96,5.07
28,94,88,96,5.06
30,94,88,94,5.06
44,91,88,94,5.06
32,94,88,94,5.06
29,94,88,94,5.06
42,94,88,94,5.06
49,94,88,96,5.06
45,94,88,94,5.07
33,93,79,96,5.06
29,94,88,94,5.06
52,94,88,96,5.06
35,94,88,94,5.06
30,93,88,94,5.06
29,93,88,94,5.06
41,93,88,94,5.06
30,94,88,94,5.06
43,94,88,94,5.07
29,93,88,94,5.06
38,94,88,94,5.06
29,93,88,94,5.06
54,93,88,94,5.06
52,93,88,94,5.06
53,93,88,94,5.06
53,93,88,94,5.07
33,93,77,89,5.06
51,93,88,94,5.06
29,93,88,94,5.06
30,93,88,94,5.06
29,93,88,94,5.06
30,93,88,94,5.06
47,94,88,94,5.06
29,93,88,94,5.06
29,93,88,94,5.06
30,93,88,94,5.07
44,93,88,94,5.06
42,93,86,94,5.06
34,93,88,94,5.06
30,94,88,94,5.06
42,94,88,96,5.06
53,93,88,94,5.06
30,91,91,94,5.06
30,93,88,94,5.06
32,94,88,96,5.06
29,94,88,96,5.06
29,93,88,94,5.06
31,93,88,94,5.06
53,94,88,94,5.06
37,93,86,94,5.06
29,94,88,94,5.06
28,94,88,96,5.06
29,94,88,96,5.07
45,94,88,94,5.07
44,94,88,94,5.06
30,93,79,96,5.06
31,94,88,94,5.06
32,94,88,96,5.06
32,94,88,96,5.06
29,94,88,96,5.06
29,94,88,94,5.06
33,91,91,94,5.06
29,94,88,94,5.06
35,94,88,94,5.06
31,94,88,94,5.06
30,94,88,96,5.06
28,94,88,94,5.06
29,94,88,94,5.06
48,94,88,94,5.06
30,94,88,94,5.06
32,94,88,96,5.06
44,94,88,94,5.06
42,94,88,94,5.07
31,93,88,94,5.06
31,94,88,94,5.06
39,94,88,96,5.06
47,93,88,94,5.06
29,94,88,94,5.06
35,94,88,94,5.06
50,94,88,94,5.06
35,93,86,94,5.07
37,93,88,94,5.06
44,94,88,96,5.06
33,93,88,94,5.06
55,93,88,94,5.06
29,93,88,94,5.06
30,93,88,94,5.07
33,93,88,94,5.06
29,93,88,94,5.06
39,93,88,94,5.06
33,93,88,94,5.06
28,93,88,94,5.06
30,92,88,94,5.06
30,93,88,94,5.06
30,93,88,94,5.06
48,92,86,92,5.07
36,93,88,94,5.06
37,93,88,94,5.06
30,93,88,94,5.06
33,93,86,92,5.07
29,92,88,94,5.06
30,93,88,94,5.07
34,92,88,94,5.06
38,92,88,94,5.06
29,92,88,94,5.06
29,92,88,94,5.06
29,92,88,94,5.06
29,92,88,94,5.06
38,90,91,94,5.06
30,92,88,94,5.06
50,92,88,94,5.06
47,92,88,94,5.06
49,92,88,94,5.07
33,92,88,94,5.06
30,92,88,94,5.06
31,92,86,92,5.06
40,92,88,94,5.06
33,92,88,94,5.06
29,92,88,94,5.06
29,90,91,94,5.06
29,92,88,94,5.06
32,92,88,94,5.06
33,92,88,94,5.06
30,90,91,94,5.06
49,92,88,94,5.06
31,93,88,94,5.06
45,93,88,94,5.06
38,92,79,96,5.06
31,92,88,94,5.06
41,93,88,94,5.06
37,93,88,94,5.06
36,93,88,94,5.06
33,93,88,94,5.06
29,93,88,94,5.06
32,92,86,94,5.06
30,93,88,94,5.06
50,93,88,94,5.06
31,93,88,94,5.06
45,92,86,94,5.07
36,93,88,94,5.06
51,93,88,94,5.06
29,93,88,94,5.06
31,93,88,94,5.06
40,92,79,96,5.06
30,93,88,94,5.06
42,93,88,94,5.06
48,93,88,94,5.06
32,93,88,94,5.06
32,92,86,92,5.06
29,93,88,94,5.06
32,93,88,94,5.06
52,93,88,94,5.06
48,93,88,94,5.06
31,93,88,94,5.06
30,93,88,94,5.06
32,93,88,94,5.06
33,93,88,94,5.06
33,92,86,94,5.06
36,93,88,94,5.06
28,93,88,94,5.06
28,93,88,94,5.07
35,92,86,92,5.06
29,93,88,94,5.06
31,92,88,94,5.06
33,92,86,94,5.06
49,93,88,94,5.06
29,93,88,94,5.06
30,93,88,94,5.06
46,92,88,94,5.06
31,92,88,94,5.06
29,92,88,94,5.07
28,93,88,94,5.06
55,93,88,94,5.07
32,93,88,94,5.07
44,92,79,94,5.06
29,92,88,94,5.07
31,93,88,94,5.06
31,93,88,94,5.06
29,93,88,94,5.07
29,92,88,94,5.06
34,92,88,94,5.06
30,92,88,94,5.07
32,93,88,94,5.07
36,93,88,94,5.06
31,92,88,94,5.06
35,92,88,94,5.06
31,93,88,94,5.06
40,93,88,94,5.07
28,92,88,94,5.07
33,92,86,94,5.06
29,91,91,94,5.06
54,93,88,94,5.07
39,93,88,94,5.07
42,93,88,92,5.06
44,93,88,94,5.06
36,92,88,94,5.06
40,92,88,94,5.07
34,93,88,94,5.06
36,93,88,94,5.07
29,92,88,94,5.07
30,93,88,94,5.06
35,93,88,94,5.07
38,92,88,94,5.06
29,93,88,94,5.06
37,92,88,94,5.06
34,92,88,94,5.06
33,93,88,94,5.06
46,93,88,94,5.06
33,93,88,94,5.07
29,93,88,94,5.07
49,92,88,94,5.06
29,93,88,94,5.07
35,92,88,94,5.07
44,92,88,94,5.06
48,93,88,94,5.06
30,92,88,94,5.07
29,93,88,94,5.06
47,93,88,94,5.07
46,93,88,94,5.06
33,93,88,94,5.06
30,93,88,94,5.06
28,93,88,94,5.06
28,92,86,92,5.06
30,93,88,94,5.06
44,93,88,94,5.07
35,93,88,94,5.07
55,93,88,94,5.06
36,93,88,94,5.06
28,93,88,94,5.06
44,93,79,92,5.06
30,93,88,94,5.06
29,93,88,94,5.07
32,93,88,94,5.06
29,93,88,94,5.06
46,93,88,94,5.06
43,93,88,94,5.06
29,93,86,94,5.06
32,93,88,94,5.06
32,93,88,94,5.06
31,91,91,94,5.06
43,93,88,94,5.06
31,93,88,94,5.06
53,93,86,92,5.06
29,93,88,94,5.06
45,93,88,94,5.06
33,93,86,92,5.06
39,93,88,94,5.06
31,93,88,94,5.07
28,93,88,94,5.06
37,93,79,96,5.06
38,93,88,94,5.06
29,93,88,94,5.06
49,91,91,94,5.06
33,93,88,94,5.06
31,93,88,94,5.06
30,93,86,94,5.06
29,93,88,94,5.06
30,93,88,94,5.07
32,93,86,92,5.06
44,93,88,94,5.06
46,93,88,94,5.07
29,93,88,94,5.07
33,93,79,96,5.07
42,93,88,94,5.06
35,93,88,94,5.06
33,93,88,94,5.07
42,93,88,94,5.06
29,91,91,94,5.06
42,93,88,94,5.07
37,93,88,94,5.07
28,93,88,94,5.06
28,93,88,94,5.06
29,93,88,94,5.07
33,92,79,96,5.06
55,93,88,94,5.06
31,93,88,94,5.07
55,90,79,94,5.06
32,92,88,94,5.06
31,93,88,94,5.06
29,93,88,94,5.06
29,93,88,94,5.06
50,92,88,94,5.06
32,92,86,92,5.06
29,92,88,94,5.06
30,92,88,94,5.06
46,92,88,94,5.07
35,92,88,94,5.06
32,92,88,92,5.06
31,92,86,92,5.06
30,92,88,94,5.06
29,92,88,94,5.06
42,92,88,94,5.07
31,92,88,94,5.06
30,92,86,92,5.06
31,92,88,94,5.06
43,92,88,94,5.06
29,92,88,94,5.06
29,92,88,92,5.07
53,92,88,94,5.06
29,92,88,94,5.06
28,92,88,94,5.06
37,91,86,92,5.06
29,92,88,94,5.06
51,92,88,94,5.06
30,92,88,94,5.06
31,91,88,92,5.06
43,91,88,92,5.06
51,92,88,94,5.06
30,91,88,92,5.06
33,91,88,92,5.06
38,92,88,94,5.06
34,91,86,87,5.07
32,91,88,94,5.06
32,92,88,94,5.06
30,91,88,92,5.06
45,92,88,94,5.06
29,91,88,94,5.06
41,91,86,92,5.06
33,91,88,94,5.06
30,91,88,94,5.06
41,91,88,92,5.07
28,91,88,94,5.06
55,91,88,92,5.07
40,91,88,92,5.06
28,91,88,94,5.06
31,91,79,94,5.07
44,91,88,94,5.06
50,91,88,94,5.07
30,91,79,96,5.07
34,91,88,94,5.06
29,91,88,94,5.07
33,91,86,92,5.06
29,91,86,92,5.06
50,91,88,94,5.06
29,91,88,94,5.06
30,91,86,92,5.07
30,91,88,94,5.07
36,91,88,92,5.06
29,91,88,92,5.06
31,91,88,94,5.07
29,91,86,87,5.06
29,91,88,94,5.06
29,91,88,94,5.06
36,89,91,94,5.06
30,91,88,94,5.06
39,91,88,94,5.06
40,91,88,92,5.06
54,91,88,94,5.06
30,91,86,92,5.06
30,91,88,94,5.06
52,91,88,94,5.06
54,92,88,92,5.06
33,91,88,94,5.06
29,91,88,94,5.06
30,91,86,92,5.07
36,91,88,94,5.06
30,91,88,92,5.06
37,91,88,92,5.06
38,91,88,94,5.06
29,91,88,94,5.06
29,91,86,92,5.06
44,91,88,92,5.06
30,91,88,92,5.06
29,91,88,94,5.06
53,91,88,92,5.06
29,91,88,94,5.06
32,91,88,94,5.06
31,91,88,92,5.06
52,91,88,92,5.06
29,91,88,94,5.06
52,91,88,92,5.06
46,91,88,92,5.06
32,91,88,94,5.06
55,91,86,92,5.07
31,91,88,94,5.06
31,91,88,94,5.07
30,91,86,87,5.06
31,91,88,94,5.06
33,91,88,94,5.07
51,91,88,92,5.06
32,91,88,94,5.06
51,91,88,94,5.07
31,91,86,92,5.07
29,91,88,94,5.06
29,91,88,94,5.07
32,91,86,92,5.06
44,91,88,94,5.06
32,91,88,94,5.06
29,88,86,94,5.06
47,91,88,92,5.06
52,91,88,92,5.06
47,91,88,94,5.06
33,91,88,92,5.06
29,91,88,92,5.06
29,91,88,94,5.06
29,91,88,92,5.06
30,91,86,92,5.06
32,91,88,94,5.06
29,91,88,94,5.06
29,91,86,92,5.07
33,91,88,94,5.06
29,91,88,94,5.06
49,91,88,92,5.06
31,91,88,92,5.06
34,91,88,94,5.06
32,91,88,94,5.06
41,91,86,92,5.06
29,91,88,92,5.06
29,91,88,94,5.07
29,91,88,92,5.06
56,91,88,92,5.06
29,91,88,94,5.06
41,91,88,94,5.07
37,91,79,94,5.06
31,91,88,92,5.06
28,91,88,94,5.06
39,91,88,92,5.06
29,91,88,92,5.06
41,91,88,92,5.06
33,91,88,92,5.07
32,91,88,94,5.06
29,91,79,94,5.06
29,91,88,94,5.06
46,91,88,94,5.07
40,91,86,92,5.06
30,91,88,94,5.06
30,91,88,92,5.06
44,91,88,94,5.06
32,91,88,92,5.06
39,91,88,92,5.07
29,91,88,92,5.07
29,91,88,92,5.07
33,91,88,94,5.06
31,91,86,92,5.06
29,91,88,94,5.07
30,90,79,94,5.06
30,91,86,92,5.06
30,91,88,92,5.06
29,91,88,92,5.07
34,91,88,94,5.06
31,90,86,92,5.07
32,91,88,92,5.06
33,91,88,92,5.06
43,91,88,92,5.07
29,91,88,92,5.06
44,90,86,92,5.07
31,91,86,92,5.06
29,91,88,92,5.06
29,91,88,92,5.07
29,91,88,92,5.06
39,91,88,94,5.06
29,88,88,92,5.07
36,91,88,92,5.06
29,91,88,92,5.07
33,90,86,92,5.06
32,91,88,94,5.06
44,90,86,92,5.06
38,91,88,92,5.06
31,91,88,92,5.07
33,90,88,92,5.06
31,91,88,94,5.07
54,90,86,92,5.06
52,91,88,92,5.06
32,90,86,91,5.06
29,91,88,92,5.06
29,90,86,86,5.06
29,91,88,92,5.06
32,90,86,92,5.06
54,91,88,92,5.06
43,90,86,92,5.06
30,91,88,92,5.06
31,90,86,92,5.06
32,91,88,92,5.06
31,91,88,92,5.07
31,91,88,94,5.06
34,91,88,92,5.07
29,91,88,94,5.06
32,90,86,92,5.06
32,91,88,94,5.06
29,90,88,92,5.06
39,91,88,92,5.06
30,91,88,92,5.06
31,91,88,92,5.06
42,91,88,92,5.06
54,91,88,92,5.06
44,91,88,92,5.06
31,91,88,92,5.06
29,91,88,94,5.06
29,91,88,92,5.07
32,91,88,92,5.06
54,91,88,92,5.06
52,91,88,94,5.06
32,91,88,92,5.06
29,91,88,94,5.06
36,91,86,87,5.06
50,91,88,94,5.06
53,90,86,92,5.06
29,91,88,94,5.06
39,90,86,92,5.07
28,91,88,94,5.06
29,91,86,92,5.06
45,91,88,94,5.06
30,91,88,92,5.06
33,91,88,92,5.07
48,91,88,94,5.06
29,91,88,92,5.06
32,91,88,94,5.07
32,91,88,92,5.06
35,91,88,94,5.06
36,91,88,92,5.07
32,91,88,94,5.06
29,91,88,92,5.06
29,91,88,94,5.06
42,91,88,92,5.07
29,91,88,94,5.06
46,91,88,92,5.07
31,91,88,94,5.06
34,91,88,92,5.06
51,91,88,94,5.06
47,91,88,92,5.06
37,91,88,94,5.07
46,91,88,92,5.06
29,91,88,94,5.06
28,90,86,92,5.07
31,91,88,94,5.07
32,91,86,92,5.07
33,91,88,94,5.06
29,91,88,92,5.06
51,91,88,92,5.06
30,91,88,92,5.07
29,91,88,92,5.06
34,91,88,92,5.07
50,91,88,92,5.06
51,91,88,92,5.06
29,91,88,92,5.06
51,90,86,92,5.06
31,91,88,92,5.06
32,91,88,92,5.07
30,88,91,92,5.06
34,91,88,92,5.06
36,90,88,92,5.06
41,90,88,92,5.06
33,91,88,92,5.06
30,90,86,87,5.07
42,90,88,92,5.06
51,90,86,92,5.06
52,90,88,92,5.07
53,90,88,92,5.06
30,90,86,91,5.06
34,90,88,92,5.06
31,90,88,92,5.06
35,90,86,92,5.06
28,90,88,92,5.06
45,90,88,92,5.07
32,90,88,92,5.06
42,90,88,92,5.06
31,89,86,91,5.06
29,90,88,92,5.06
37,90,88,92,5.06
48,89,86,92,5.06
48,89,79,94,5.06
52,90,88,92,5.06
44,89,88,92,5.06
32,89,88,92,5.06
40,90,88,92,5.06
50,89,86,91,5.06
29,89,88,92,5.06
40,89,88,92,5.07
33,89,88,92,5.06
45,89,88,92,5.06
36,89,86,91,5.06
33,89,88,92,5.06
42,89,88,92,5.06
30,89,86,91,5.06
33,89,88,92,5.06
29,89,88,92,5.06
37,89,86,92,5.06
37,89,88,92,5.06
31,89,86,92,5.06
30,89,88,92,5.06
37,89,88,92,5.06
42,89,86,92,5.07
41,89,88,92,5.06
29,89,88,92,5.07
29,89,88,92,5.06
29,89,88,92,5.06
39,89,88,92,5.06
38,89,88,92,5.06
45,89,88,92,5.06
29,89,86,86,5.06
30,89,88,92,5.06
32,90,88,92,5.07
31,89,86,91,5.06
47,90,88,92,5.06
29,90,88,92,5.06
29,89,88,92,5.06
29,90,88,92,5.06
29,87,83,94,5.06
28,90,88,92,5.06
33,90,88,92,5.06
32,90,88,92,5.06
29,90,88,92,5.06
29,90,88,92,5.06
29,90,88,92,5.06
37,89,86,92,5.06
48,90,88,92,5.06
32,90,88,92,5.06
29,90,88,92,5.07
30,89,86,92,5.06
35,90,88,92,5.06
30,90,86,92,5.06
30,90,88,92,5.06
32,90,88,92,5.06
30,90,88,92,5.06
32,90,88,92,5.06
30,90,88,92,5.06
38,90,88,92,5.06
29,90,88,92,5.06
29,90,86,87,5.06
41,90,88,92,5.06
30,89,88,92,5.06
31,90,88,94,5.06
51,90,88,92,5.06
34,90,88,92,5.06
31,91,88,92,5.06
55,90,79,94,5.06
29,91,88,94,5.06
33,90,88,92,5.06
31,91,88,92,5.06
40,91,88,94,5.06
43,90,86,92,5.06
29,91,88,94,5.06
42,90,86,84,5.06
32,91,88,94,5.06
33,90,86,92,5.06
50,91,88,92,5.06
50,91,88,94,5.07
46,91,88,92,5.06
52,91,88,94,5.06
31,91,86,92,5.06
29,91,88,94,5.06
31,91,88,92,5.06
29,91,88,92,5.06
29,91,88,94,5.06
29,90,86,92,5.06
31,91,86,92,5.06
29,91,88,94,5.06
29,91,88,94,5.06
47,91,88,92,5.07
45,91,88,94,5.07
30,91,88,92,5.06
41,91,86,92,5.06
46,91,88,94,5.06
32,91,79,94,5.06
37,91,88,94,5.06
51,91,88,94,5.07
32,91,88,92,5.07
33,91,88,92,5.06
32,91,88,92,5.06
30,91,86,92,5.06
29,91,88,94,5.06
30,91,88,92,5.06
29,91,88,94,5.06
29,91,88,92,5.07
47,91,86,87,5.07
30,91,88,94,5.07
30,91,86,92,5.07
31,91,88,94,5.06
29,91,88,92,5.06
42,91,88,92,5.07
50,91,88,92,5.06
31,91,86,92,5.07
29,91,88,92,5.06
29,91,86,92,5.06
38,91,88,92,5.06
55,91,88,92,5.06
31,91,88,92,5.07
51,90,86,92,5.06
32,91,88,92,5.06
29,91,88,94,5.07
38,88,88,92,5.06
38,91,88,92,5.06
29,90,88,92,5.06
29,90,88,92,5.07
28,91,88,92,5.06
55,90,88,92,5.06
31,90,88,92,5.06
44,91,88,92,5.06
42,90,88,92,5.07
33,90,86,91,5.06
29,90,88,92,5.06
29,90,88,92,5.06
51,90,86,92,5.06
30,90,88,92,5.06
52,90,88,92,5.06
52,90,88,92,5.07
33,90,86,92,5.06
30,89,86,92,5.06
52,90,88,92,5.07
30,90,88,92,5.06
31,90,88,92,5.06
29,90,88,92,5.06
33,90,88,92,5.06
31,90,88,92,5.06
56,90,86,91,5.06
40,90,88,92,5.06
48,90,88,92,5.06
32,90,88,92,5.06
32,89,86,91,5.06
49,90,88,92,5.06
42,90,88,92,5.06
30,90,88,92,5.06
51,89,86,91,5.06
31,90,88,92,5.06
29,90,88,92,5.06
30,89,86,92,5.07
42,89,86,92,5.06
30,90,88,92,5.06
32,90,88,92,5.06
42,89,88,92,5.06
37,89,86,92,5.06
50,89,88,92,5.06
32,90,88,92,5.06
30,89,88,92,5.07
31,89,86,91,5.06
40,90,88,92,5.06
32,90,88,92,5.06
55,90,88,92,5.07
29,89,86,86,5.07
37,90,88,92,5.06
29,90,88,92,5.06
31,89,88,92,5.06
31,90,88,92,5.06
29,90,88,92,5.06
29,89,86,86,5.06
31,90,88,92,5.06
54,90,88,92,5.06
32,90,88,92,5.06
47,89,86,91,5.06
33,90,88,92,5.06
37,90,88,92,5.06
29,90,88,92,5.07
39,90,88,92,5.06
28,90,88,92,5.06
32,90,88,92,5.06
48,91,88,92,5.07
31,90,88,92,5.06
29,90,88,92,5.07
33,90,86,86,5.06
29,90,88,92,5.06
29,90,88,92,5.06
46,90,88,92,5.06
35,90,86,92,5.07
53,90,88,92,5.06
30,90,88,92,5.07
41,90,86,92,5.06
32,90,88,92,5.07
30,90,88,92,5.06
29,90,88,92,5.06
33,90,86,92,5.06
54,91,88,92,5.06
29,90,88,92,5.07
29,91,88,92,5.06
39,91,88,92,5.06
33,90,86,92,5.06
32,91,88,92,5.06
29,90,86,92,5.07
33,91,88,92,5.06
47,91,88,92,5.06
51,90,86,92,5.06
35,91,88,92,5.07
36,91,88,92,5.07
40,91,88,92,5.06
29,91,88,92,5.06
46,90,79,94,5.06
43,91,88,92,5.06
29,91,88,92,5.06
42,91,88,92,5.07
31,91,88,92,5.06
51,91,86,92,5.07
30,91,88,92,5.07
35,91,88,92,5.06
29,91,88,92,5.06
52,91,88,92,5.06
42,90,86,92,5.07
51,91,88,92,5.06
54,91,88,92,5.06
29,91,88,94,5.06
38,91,79,94,5.06
39,91,88,92,5.07
51,91,88,92,5.06
32,91,86,92,5.06
29,91,88,92,5.06
29,91,88,92,5.06
30,91,88,92,5.06
32,91,88,92,5.06
29,90,86,87,5.06
30,91,88,94,5.06
31,91,88,92,5.07
32,91,86,92,5.06
33,91,88,92,5.06
28,91,88,92,5.07
29,90,86,86,5.06
31,91,88,92,5.06
28,91,88,92,5.06
45,90,86,92,5.06
34,91,88,92,5.06
41,91,88,92,5.06
30,91,88,92,5.06
31,91,88,92,5.06
29,91,88,92,5.06
38,88,88,92,5.07
30,91,88,92,5.06
52,91,88,92,5.06
54,91,86,92,5.06
41,91,88,92,5.06
42,90,86,92,5.06
30,91,88,92,5.06
29,91,88,92,5.06
39,90,86,92,5.06
41,91,88,92,5.06
35,91,88,92,5.06
39,88,88,92,5.06
48,91,88,92,5.06
30,91,88,92,5.06
49,91,86,92,5.06
30,91,88,92,5.06
37,91,88,92,5.06
29,91,88,92,5.06
30,88,91,92,5.06
30,91,88,92,5.06
32,91,88,92,5.06
29,90,86,92,5.06
29,91,88,92,5.06
31,91,88,92,5.06
32,91,88,92,5.07
37,91,88,92,5.06
46,91,88,92,5.06
30,91,86,92,5.06
29,91,88,92,5.06
29,91,88,92,5.06
40,91,88,92,5.06
43,91,88,92,5.07
29,91,88,92,5.07
29,91,88,92,5.07
48,88,91,92,5.06
29,91,88,92,5.06
32,91,88,92,5.06
29,91,88,92,5.06
29,91,88,92,5.06
44,91,86,92,5.06
29,91,88,92,5.06
29,91,88,92,5.07
33,90,86,92,5.06
30,91,88,92,5.06
30,91,88,92,5.06
54,91,86,92,5.06
29,91,88,92,5.06
30,91,86,92,5.06
32,91,88,92,5.06
30,91,88,92,5.06
45,91,88,92,5.06
32,91,88,92,5.06
38,90,86,92,5.06
33,91,88,92,5.06
29,91,88,92,5.06
33,90,86,92,5.06
29,91,88,92,5.06
29,91,88,92,5.07
40,91,88,92,5.07
30,91,88,92,5.06
31,91,88,92,5.06
44,90,88,92,5.06
31,91,88,92,5.06
34,90,86,91,5.06
35,91,88,92,5.06
30,91,86,92,5.06
37,91,88,92,5.06
39,91,88,92,5.06
31,91,88,92,5.06
46,90,88,92,5.06
53,91,88,92,5.06
32,90,86,86,5.06
39,91,88,92,5.06
29,90,86,92,5.06
29,91,88,92,5.06
32,91,88,92,5.06
50,91,88,92,5.07
39,90,86,87,5.07
29,91,88,92,5.06
33,90,88,92,5.06
46,91,88,92,5.06
30,90,86,92,5.06
47,91,88,92,5.06
39,91,88,92,5.06
32,91,88,92,5.06
40,91,88,92,5.06
34,90,88,92,5.06
51,91,88,92,5.06
30,90,88,92,5.06
35,91,88,92,5.06
40,91,88,92,5.06
47,91,88,92,5.06
29,88,88,92,5.07
30,91,88,92,5.06
29,91,88,92,5.07
44,90,79,94,5.06
35,91,88,92,5.06
32,90,88,92,5.06
29,91,88,92,5.06
49,91,88,92,5.06
51,90,88,92,5.06
30,90,88,92,5.06
40,91,88,92,5.06
29,90,88,92,5.06
43,90,86,92,5.06
48,91,88,92,5.06
46,91,88,92,5.06
33,90,86,87,5.06
29,90,86,92,5.06
30,90,88,92,5.06
29,90,88,92,5.06
33,90,86,91,5.06
39,90,88,92,5.06
33,91,88,92,5.07
50,90,88,92,5.07
54,90,86,92,5.06
42,90,88,92,5.06
30,91,88,92,5.06
29,90,88,92,5.06
32,90,88,92,5.06
32,90,88,92,5.06
50,90,86,91,5.06
35,90,88,92,5.06
43,90,88,92,5.06
33,90,88,92,5.07
43,90,86,92,5.06
29,90,88,92,5.06
31,90,88,92,5.06
53,90,88,92,5.07
53,90,88,92,5.07
29,90,88,92,5.06
30,90,86,92,5.06
31,90,86,91,5.06
54,90,88,92,5.06
31,90,88,92,5.06
53,90,88,92,5.07
32,90,86,92,5.06
36,90,86,92,5.06
37,90,88,92,5.06
39,90,88,92,5.07
31,90,88,92,5.07
53,90,86,92,5.07
55,89,86,91,5.07
32,90,88,92,5.06
40,90,88,92,5.06
53,90,88,92,5.07
30,89,86,92,5.07
47,90,88,92,5.07
30,90,88,92,5.07
29,89,79,92,5.06
29,89,88,92,5.06
29,90,88,92,5.06
30,90,88,92,5.06
40,89,86,92,5.06
29,89,86,92,5.06
31,90,88,92,5.06
32,90,88,92,5.06
47,90,88,92,5.06
29,89,86,92,5.06
31,89,86,92,5.06
40,90,88,92,5.06
31,90,88,92,5.06
30,89,88,92,5.06
44,89,86,91,5.06
47,89,88,92,5.06
29,89,88,92,5.07
29,89,88,92,5.06
29,89,86,91,5.06
30,89,88,92,5.06
30,89,88,92,5.06
29,89,88,92,5.06
29,89,88,92,5.06
31,89,86,91,5.06
29,89,86,91,5.06
29,89,88,92,5.06
52,89,88,92,5.06
32,89,88,92,5.06
29,89,88,92,5.07
32,89,88,92,5.07
29,87,88,91,5.06
29,89,88,92,5.06
